MNC5692044	weakly similar to UP|GST1_LYCES (P27057) GAST1 protein  precursor
MNC5692045	weakly similar to GB|AAM91058.1|22136544|AY129472  AT5g14030/MUA22_2 {Arabidopsis thaliana;} 
MNC5696259	
MNC5696260	weakly similar to UP|Q9LWB8 (Q9LWB8) O-methyltransferase
MNC5696405	weakly similar to UP|SEU_ARATH (Q8W234) Transcriptional  corepressor SEUSS
MNC5696261	weakly similar to GB|AAM19935.1|20453393|AY097419  AT5g58640/mzn1_90 {Arabidopsis thaliana;} 
MNC5694357	
MNC5694351	homologue to UP|Q9FR31 (Q9FR31) Ripening regulated protein  DDTFR19
MNC5694355	similar to UP|MTX1_CAEEL (O45503) Metaxin 1 homolog
MNC5696732	similar to UP|Q9SWE2 (Q9SWE2) Alanine
MNC5696266	similar to UP|RS21_ORYSA (P35687) 40S ribosomal protein  S21
MNC5698383	
MNC5698386	weakly similar to UP|P93368 (P93368) Diphenol oxidase  (Fragment) 
MNC5698385	similar to UP|Q40857 (Q40857) EMB34 protein
MNC5692267	similar to UP|Q8RXD3 (Q8RXD3) ABI3-interacting protein 2
MNC5692268	
MNC5698382	
MNC5698381	
MNC5692263	
MNC5692265	
MNC5692266	gb|M85053.1|OPHRR18SB Sporothrix schenckii 18S ribosomal  RNA
MNC5692261	
MNC5692262	auxin-induced protein 4 [Pinus taeda]  
MNC5697680	weakly similar to UP|Q8VWQ1 (Q8VWQ1) Dehydration-induced  protein RD22-like protein
MNC5696474	similar to UP|Q8LBJ5 (Q8LBJ5) Nucleic acid binding  protein-like
MNC5698112	similar to GB|AAR24648.1|38603806|BT010870 At3g53720  {Arabidopsis thaliana;} 
MNC5698111	homologue to UP|O65053 (O65053) Probable NADH-glutamate  synthase (Fragment)
MNC5698116	similar to UP|O22216 (O22216) Glycerol-3-phosphate  dehydrogenase  
MNC5698113	weakly similar to UP|Q9LN48 (Q9LN48) F18O14.22
MNC5698117	similar to UP|Q8W4Q5 (Q8W4Q5) AT5g51450/MFG13_16
MNC5695685	weakly similar to UP|Q40764 (Q40764) Subtilisin-like protein
MNC5690849	weakly similar to UP|Q9FPN4 (Q9FPN4) Flavonoid  3'
MNC5688881	homologue to UP|RPBX_ARATH (Q9SYA6) DNA-directed RNA  polymerase II 8.2 kDa polypeptide  (RPB10) (RP10) (ABC10) 
MNC5688580	
MNC5698918	
MNC5688581	GP|13345367|g polyubiquitin {Tuber borchii}
MNC5688584	weakly similar to UP|P93627 (P93627) Cysteine proteinase  inhibitor
MNC5688583	homologue to UP|Q6VAG0 (Q6VAG0) Alpha-tubulin 2
MNC5688585	
MNC5698912	similar to UP|Q9ZWK3 (Q9ZWK3) DnaJ homolog
MNC5688587	similar to UP|MTA_TRIRP (P43398) Metallothionein-like  protein A (MT-A)
MNC5698910	homologue to UP|Q8GSN2 (Q8GSN2) Cell-autonomous heat shock  cognate protein 70
MNC5698909	
MNC5698913	weakly similar to GB|AAD20051.1|4406651|AF131816 h-sco1  {Homo sapiens;} 
MNC5697684	similar to UP|Q9MSB6 (Q9MSB6) Triose phosphate/phosphate  translocator
MNC5697433	weakly similar to PIR|T50657|T50 beta-expansin [imported]  - Arabidopsis thaliana (fragment)
MNC5697434	similar to UP|Q852T2 (Q852T2) Vacuolar processing enzyme-1b
MNC5697436	similar to UP|CALX_SOYBN (Q39817) Calnexin homolog precursor
MNC5697429	weakly similar to UP|Q94AG3 (Q94AG3) At1g72160/T9N14_8
MNC5697430	similar to UP|Q9FIL1 (Q9FIL1) Protein kinase-like protein  (AT5g59010/k19m22_210)
MNC5697431	similar to UP|Q9LST8 (Q9LST8) Beta 2 subunit of 20S  proteasome (20S proteasome beta subunit)
MNC5697432	
MNC5697437	homologue to UP|Q71F44 (Q71F44) Eukaryotic translation  initiation factor 5A isoform VIII (Fragment)
MNC5697438	homologue to UP|Q7XSA6 (Q7XSA6) OJ000126_13.9 protein
MNC5697967	
MNC5697968	similar to GP|10177454|dbj contains similarity to nuclear  protein ZAP~gene_id
MNC5700968	similar to GP|9369366|gb|A F10A5.18 {Arabidopsis  thaliana}
MNC5700967	weakly similar to UP|ODC1_YEAST (Q03028) Mitochondrial  2-oxodicarboxylate carrier 1
MNC5703343	APETALA2-like protein 1 [Pinus thunbergii]  
MNC5700961	similar to UP|H136_ARATH (O82660) Photosystem II  stability/assembly factor HCF136
MNC5700959	weakly similar to GB|AAN18208.1|23308477|BT000642  At2g29670/T27A16.23 {Arabidopsis thaliana;} 
MNC5700965	similar to UP|Q9ZT62 (Q9ZT62) Raffinose synthase  
MNC5700964	similar to UP|Q6W2N6 (Q6W2N6) Short chain  dehydrogenase/reductase
MNC5692337	
MNC5691328	
MNC5691325	weakly similar to UP|Q9SNE4 (Q9SNE4) Receptor protein  kinase-like protein
MNC5691326	weakly similar to UP|MYOP_MESCR (O49071) Inositol-1(or  4)-monophosphatase  (IMPase) (IMP) (Inositol monophosphatase) 
MNC5691323	similar to GB|AAP68279.1|31711846|BT008840 At1g72680  {Arabidopsis thaliana;}  
MNC5691324	UP|O65332 (O65332) Polyubiquitin
MNC5691322	similar to UP|O49545 (O49545) Receptor protein kinase -  like protein (At5g65700)
MNC5691319	
MNC5700820	weakly similar to UP|DJB6_HUMAN (O75190) DnaJ homolog  subfamily B member 6 (Heat shock protein J2) (HSJ-2) (MSJ-1) (HHDJ1) (MRJ)
MNC5696877	similar to UP|Q9AUI3 (Q9AUI3) Laccase
MNC5696873	
MNC5696876	homologue to UP|O49921 (O49921) PaMip-2
MNC5690853	weakly similar to GB|AAO11608.1|27363378|BT002692  At3g53950/F5K20_250 {Arabidopsis thaliana;}  
MNC5696869	similar to UP|Q9LPY6 (Q9LPY6) T23J18.15
MNC5696408	similar to UP|DHE1_ARATH (Q43314) Glutamate dehydrogenase 1  (GDH 1) 
MNC5690856	weakly similar to UP|Q8S8A2 (Q8S8A2) Expressed protein
MNC5696407	similar to GB|AAM65351.1|21655279|AY103299 AT3g27090/MOJ10_18  {Arabidopsis thaliana;} 
MNC5694549	weakly similar to UP|HMGL_SOYBN (P26585) HMG1/2-like protein  (SB11 protein)
MNC5694550	similar to UP|Q9XI16 (Q9XI16) F8K7.4 protein
MNC5694551	UP|Q9M4R0 (Q9M4R0) Ubiquitin conjugating protein
MNC5694495	similar to GB|AAO39924.1|28372884|BT003696 At4g04630  {Arabidopsis thaliana;} 
MNC5694557	similar to UP|OM20_SOLTU (P92792) Mitochondrial import  receptor subunit TOM20 (Translocase of outer membrane 20 kDa subunit)
MNC5694558	GB|AAA34124.1|170354|TOBUBI4A pentameric polyubiquitin  {Nicotiana sylvestris;} 
MNC5690568	
MNC5690567	weakly similar to UP|Q9LIE8 (Q9LIE8) Similarity to cell  wall-plasma membrane linker protein
MNC5690117	similar to UP|Q7D425 (Q7D425) AGR_pAT_46p
MNC5690564	homologue to GB|AAP37700.1|30725356|BT008341 At3g19260  {Arabidopsis thaliana;} 
MNC5690115	homologue to UP|SAHH_TOBAC (P50248) Adenosylhomocysteinase   (S-adenosyl-L-homocysteine hydrolase) (AdoHcyase) (Cytokinin binding protein CBP57) 
MNC5690565	weakly similar to UP|Q9FUV8 (Q9FUV8) Phloem serpin-1
MNC5690559	similar to UP|Q9FMF9 (Q9FMF9) Nuclear protein-like
MNC5690110	GB|AAA34124.1|170354|TOBUBI4A pentameric polyubiquitin  {Nicotiana sylvestris;} 
MNC5690857	weakly similar to UP|Q8L8Z3 (Q8L8Z3) Structural  protein-like protein
MNC5696162	
MNC5696161	weakly similar to UP|COPP_MOUSE (O55029) Coatomer beta'  subunit (Beta'-coat protein) (Beta'-COP) (p102)
MNC5696160	similar to UP|VT13_ARATH (Q9LVP9) Vesicle transport v-SNARE  13 (AtVTI13) (Vesicle transport v-SNARE protein VTI13) (Vesicle soluble NSF attachment protein receptor 13)
MNC5696159	similar to GP|28874838|em ZR4 protein {Medicago sativa}
MNC5692898	similar to UP|Q6WGM8 (Q6WGM8) Beta 1
MNC5692896	
MNC5692895	weakly similar to UP|Q9FIQ5 (Q9FIQ5) Senescence-associated  protein 5-like protein
MNC5696168	homologue to UP|R10C_ARATH (P59231) 60S ribosomal protein  L10a-3
MNC5692893	similar to UP|Q8X066 (Q8X066) Probable nucleolar protein  NOP58
MNC5692891	UP|Q6LB28 (Q6LB28) Histone H3 variant H3.3
MNC5692890	
MNC5692889	
MNC5688946	
MNC5694677	
MNC5687257	
MNC5694674	weakly similar to UP|Q39939 (Q39939) H.annuus homologous  early light induced protein
MNC5694673	homologue to UP|Q9AR80 (Q9AR80) Superoxide dismutase  
MNC5694670	similar to UP|Q8LB46 (Q8LB46) Light induced protein like
MNC5687249	similar to UP|Q941Q1 (Q941Q1) Non-symbiotic hemoglobin  class 1
MNC5690913	
MNC5690344	similar to UP|Q7EYQ4 (Q7EYQ4) DnaJ protein family-like  protein
MNC5695832	homologue to UP|Q41040 (Q41040) Lhcb5 protein
MNC5695829	similar to GB|AAO24579.1|27808598|BT003147 At1g36050  {Arabidopsis thaliana;} 
MNC5690345	
MNC5700389	homologue to UP|CLPP_PINTH (P41609) ATP-dependent Clp  protease proteolytic subunit  (Endopeptidase Clp) 
MNC5690347	
MNC5700391	similar to UP|Q8VYV1 (Q8VYV1) AT5g08050/F13G24_250
MNC5700393	weakly similar to UP|Q6IM91 (Q6IM91) DVL10
MNC5700394	
MNC5690918	
MNC5700396	
MNC5697343	similar to GB|AAF26091.1|6714402|ATAC012393 low temperature  and salt responsive protein LTI6B {Arabidopsis thaliana;} 
MNC5698308	
MNC5700285	similar to UP|PME1_FICAW (P83947) Pectinesterase precursor   (Pectin methylesterase) (PE) 
MNC5691175	
MNC5691632	
MNC5699714	similar to UP|KCCD_HUMAN (Q13557)  Calcium/calmodulin-dependent protein kinase type II delta chain  (CaM-kinase II delta chain) (CaM kinase II delta subunit) (CaMK-II delta subunit) 
MNC5691637	similar to UP|Q8LQF0 (Q8LQF0) OJ1529_G03.6 protein
MNC5695782	
MNC5689072	weakly similar to UP|Q9H4D1 (Q9H4D1) Protein kinase
MNC5689073	weakly similar to UP|Q9XHL9 (Q9XHL9) Histone H1 WH1B.1
MNC5689076	similar to UP|Q9GKQ3 (Q9GKQ3) Protamine P1
MNC5689077	weakly similar to UP|Q6RIB1 (Q6RIB1) Flavonol synthase
MNC5689078	similar to UP|NODX_RHILV (P08888) Nodulation protein X  (Probable sugar acetylase)
MNC5688042	homologue to UP|Q6LBE8 (Q6LBE8) Histone H3.2 protein
MNC5700984	
MNC5694139	similar to UP|Q8LG37 (Q8LG37) AtPH1-like protein
MNC5688048	
MNC5700983	
MNC5692517	similar to UP|SC22_ARATH (Q94AU2) 25.3 kDa vesicle transport  protein (AtSEC22)
MNC5700986	
MNC5692510	similar to UP|Q9FYW9 (Q9FYW9) BAC19.7
MNC5688960	similar to UP|O22465 (O22465) GH1 protein (Fragment)
MNC5692514	similar to UP|Q8S9L3 (Q8S9L3) AT4g38220/F20D10_340
MNC5692513	homologue to GP|23429044|gb retinoblastoma-like protein  {Cocos nucifera}
MNC5693235	similar to UP|Q7F262 (Q7F262) Serine/threonine protein  kinase PKPA-like protein
MNC5693236	similar to UP|Q7X9B8 (Q7X9B8) Ferrous ion membrane transport  protein DMT1
MNC5693234	
MNC5693230	
MNC5695128	
MNC5687097	weakly similar to UP|Q9FFY4 (Q9FFY4) Gb|AAD43171.1
MNC5700682	similar to UP|Q8R4P8 (Q8R4P8) Hyaluronidase 1 (Fragment)
MNC5696079	similar to UP|Q70I24 (Q70I24) SUMO E2 conjugating enzyme  SCE1
MNC5696080	similar to UP|Q9M0B6 (Q9M0B6) Nucleotide sugar epimerase-like  protein
MNC5688997	weakly similar to UP|Q93XM0 (Q93XM0) Xyloglucan  endo-transglycosylase
MNC5688818	
MNC5688991	similar to UP|RL30_LUPLU (O49884) 60S ribosomal protein  L30
MNC5688992	homologue to UP|Q7X9K4 (Q7X9K4) S28 ribosomal protein  (Fragment)
MNC5688989	weakly similar to UP|Q9FH22 (Q9FH22) Gb|AAF17687.1
MNC5688996	similar to UP|Q9LIR6 (Q9LIR6) Beta-amylase  (AT3g23920/F14O13_11)
MNC5697798	similar to UP|Q6NQE2 (Q6NQE2) At4g27270
MNC5697797	homologue to UP|Q6RK07 (Q6RK07) UDP-glucose dehydrogenase
MNC5695615	similar to UP|Q71F46 (Q71F46) Eukaryotic translation  initiation factor 5A isoform VI
MNC5697789	similar to UP|Q7X9Q3 (Q7X9Q3) Expansin
MNC5697792	similar to UP|Q945R8 (Q945R8) Cysteine proteinase (Fragment)
MNC5697791	homologue to emb|AJ271027.1|SGI271027 Sequoiadendron  giganteum partial 25S rRNA gene
MNC5697794	similar to UP|Q6VWJ5 (Q6VWJ5) Fructokinase 3
MNC5695066	weakly similar to UP|Q9MBD6 (Q9MBD6) Ntdin
MNC5697796	homologue to UP|MC1_PINRA (O24493) Male-cone protein 1  precursor (PRMC1)
MNC5695612	similar to UP|Q93Y40 (Q93Y40) Oxysterol-binding protein
MNC5695062	similar to GB|BAB09856.1|9759401|AB008268 2-nitropropane  dioxygenase-like protein {Arabidopsis thaliana;} 
MNC5700632	weakly similar to UP|CHMU_ARATH (P42738) Chorismate mutase
MNC5688967	similar to UP|Q948Z4 (Q948Z4) Snakin-1
MNC5700630	similar to UP|Q6UEI7 (Q6UEI7) Timing of CAB expression 1
MNC5699976	
MNC5699974	
MNC5699973	similar to UP|Q70YZ8 (Q70YZ8) Sorting nexin 1
MNC5699972	similar to UP|Q8LFE0 (Q8LFE0) Electron transfer  flavoprotein beta-subunit-like
MNC5699970	homologue to UP|Q84U44 (Q84U44) MYB10
MNC5698147	similar to UP|Q9FKV6 (Q9FKV6) Eukaryotic translation  initiation factor 3 subunit 7
MNC5700679	similar to UP|Q40870 (Q40870) Legumin-like storage protein
MNC5698157	weakly similar to UP|Q41223 (Q41223) Fim protein
MNC5698158	
MNC5698447	
MNC5698448	weakly similar to GP|27808602|gb| At3g29770 {Arabidopsis  thaliana}
MNC5692165	similar to UP|Q9AR64 (Q9AR64) Urease accessory protein G
MNC5698149	
MNC5698151	similar to UP|Q9FFR3 (Q9FFR3) 6-phosphogluconate  dehydrogenase (AT5g41670/MBK23_20)
MNC5698152	
MNC5698445	weakly similar to UP|Q8L742 (Q8L742) AT4g12290/T4C9_130
MNC5698155	
MNC5698444	
MNC5692431	similar to UP|Q9LJH7 (Q9LJH7) Emb|CAB41081.1
MNC5692434	similar to UP|Q94EN5 (Q94EN5) Beta-1
MNC5692433	weakly similar to UP|Q8RCT9 (Q8RCT9) Predicted permease
MNC5692436	
MNC5688158	homologue to UP|CYC_GINBI (P00074) Cytochrome c
MNC5698005	
MNC5688154	similar to UP|Q9M5A8 (Q9M5A8) Chaperonin 21 precursor
MNC5688152	similar to UP|Q7Y0S8 (Q7Y0S8) Erg-1
MNC5696358	similar to GB|AAL60196.1|18139887|AF441079 O-linked N-acetyl  glucosamine transferase {Arabidopsis thaliana;} 
MNC5696467	
MNC5696468	similar to UP|Q9SE41 (Q9SE41) Enoyl-CoA-hydratase
MNC5696350	weakly similar to UP|COFI_YEAST (Q03048) Cofilin
MNC5696351	similar to UP|PSA5_SOYBN (Q9M4T8) Proteasome subunit alpha  type 5  (20S proteasome alpha subunit E) (20S proteasome subunit alpha-5) 
MNC5696353	weakly similar to UP|Q8H6X3 (Q8H6X3) Thioredoxin h-like  protein
MNC5696355	similar to UP|SQD_DROME (Q08473) RNA-binding protein squid  (Heterogeneous nuclear ribonucleoprotein 40) (HNRNP 40)
MNC5690225	weakly similar to UP|Q8C5F9 (Q8C5F9) Mus musculus adult  male adrenal gland cDNA
MNC5687867	similar to UP|Q9M6B3 (Q9M6B3) Malate dehydrogenase
MNC5690223	
MNC5697342	similar to UP|Q9M5A8 (Q9M5A8) Chaperonin 21 precursor
MNC5690221	UP|Q41071 (Q41071) Arabinogalactan-like protein
MNC5690771	weakly similar to GP|4585617|emb| pyrroline-5-carboxylate  synthetase {Vitis vinifera}
MNC5690220	similar to UP|Q9RXA9 (Q9RXA9) ABC transporter
MNC5697539	homologue to UP|O49921 (O49921) PaMip-2
MNC5699784	weakly similar to UP|O26290 (O26290) Lactate dehydrogenase
MNC5699785	
MNC5699786	
MNC5699781	similar to UP|Q9FN03 (Q9FN03) UVB-resistance protein UVR8  (AT5g63860/MGI19_6)
MNC5699782	
MNC5699788	similar to UP|Q84XL8 (Q84XL8) Digalactosyldiacylglycerol  synthase (Fragment)
MNC5700049	
MNC5695338	similar to UP|Q9S7M3 (Q9S7M3) 3-ketoacyl-CoA thiolase  precursor  (At2g33150/F25I18.11) 
MNC5695337	similar to UP|O49553 (O49553) G10-like protein  (AT4g21110/F7J7_50)
MNC5690177	similar to GB|AAQ56806.1|34098847|BT010363 At4g10590  {Arabidopsis thaliana;} 
MNC5690178	weakly similar to UP|DHA4_HUMAN (P51648) Fatty aldehyde  dehydrogenase  (Aldehyde dehydrogenase
MNC5690173	weakly similar to UP|Q8VWW0 (Q8VWW0) Polyphosphoinositide  binding protein
MNC5695335	weakly similar to UP|Q6P414 (Q6P414) MGC68556 protein
MNC5690171	weakly similar to UP|Q9FJL6 (Q9FJL6) Gb|AAD25584.1
MNC5695329	UP|Q9FYV2 (Q9FYV2) Calreticulin
MNC5695331	similar to UP|Q6RW44 (Q6RW44) Ly200 protein
MNC5691538	similar to UP|Q41072 (Q41072) Arabinogalactan-like protein
MNC5691537	similar to UP|O23727 (O23727) Peptidyl-prolyl cis-trans  isomerase 
MNC5690227	weakly similar to PIR|T06696|T06696 lipase homolog  T29H11.20 - Arabidopsis thaliana {Arabidopsis thaliana;} 
MNC5700163	weakly similar to UP|Q9ZSP7 (Q9ZSP7) Cytochrome b5 DIF-F
MNC5691532	similar to UP|Q9LRE9 (Q9LRE9) Cytosolic aldehyde  dehydrogenase
MNC5691530	similar to UP|Q9SI80 (Q9SI80) F23N19.6
MNC5691529	similar to GP|12539609|gb pathogen-inducible  alpha-dioxygenase {Nicotiana attenuata}
MNC5691536	weakly similar to UP|HQGT_ARATH (Q9M156) Probable  hydroquinone glucosyltransferase  (Arbutin synthase) 
MNC5691533	
MNC5697066	weakly similar to UP|Q9SGR6 (Q9SGR6) T23E18.10
MNC5695781	
MNC5689227	homologue to UP|Q42897 (Q42897) Ubiquitin conjugating  enzyme E2
MNC5697065	similar to UP|Q9AYN9 (Q9AYN9) NQK1 MAPKK
MNC5689224	homologue to UP|IF41_ARATH (P41376) Eukaryotic initiation  factor 4A-1 (eIF4A-1) (eIF-4A-1)
MNC5689223	similar to UP|Q40870 (Q40870) Legumin-like storage protein
MNC5689219	homologue to UP|Q6RYC4 (Q6RYC4) 60S ribosomal protein L19
MNC5689221	similar to UP|Q40857 (Q40857) EMB34 protein
MNC5687418	similar to UP|Q9SLY2 (Q9SLY2) Sucrose synthase
MNC5697533	similar to UP|ACP2_SPIOL (P23235) Acyl carrier protein II
MNC5695189	weakly similar to UP|O24188 (O24188) OsGRP2
MNC5695194	weakly similar to UP|SHH_BRARE (Q92008) Sonic hedgehog  protein precursor (SHH) (VHH-1)
MNC5695193	weakly similar to UP|Q84M99 (Q84M99) At2g03200
MNC5695196	weakly similar to GP|15982860|gb| AT4g11790/T5C23_220  {Arabidopsis thaliana}
MNC5695195	similar to UP|Q6XP44 (Q6XP44) Cellulose synthase (Fragment)
MNC5695198	similar to UP|Q93YH3 (Q93YH3) ATP citrate lyase b-subunit  
MNC5695197	weakly similar to UP|Q8MUM7 (Q8MUM7) Hedgehog-like protein
MNC5701900	weakly similar to UP|AROK_ARATH (Q9SJ05) Probable shikimate  kinase
MNC5701106	weakly similar to UP|Q9SSZ9 (Q9SSZ9) Peroxidase 1
MNC5701102	
MNC5701099	similar to GP|13377503|gb TAK33 {Triticum aestivum}
MNC5694164	similar to UP|Q84SZ1 (Q84SZ1) Synaptobrevin-like protein
MNC5687194	similar to GP|15081654|gb AT4g26750/F10M23_90 {Arabidopsis  thaliana}
MNC5687195	similar to PIR|T13006|T13006 betaine aldehyde dehydrogenase  homolog T24C20.50 - Arabidopsis thaliana {Arabidopsis thaliana;} 
MNC5687190	similar to UP|Q84NG3 (Q84NG3) Flavonoid 3'
MNC5691818	similar to UP|PI21_ARATH (P43286) Aquaporin PIP2.1 (Plasma  membrane intrinsic protein 2a) (PIP2a)
MNC5691817	homologue to UP|Q6IVL3 (Q6IVL3) Transcription factor  DRE-binding factor 2
MNC5695785	weakly similar to UP|Q7PY07 (Q7PY07) EbiP8532 (Fragment)
MNC5695786	similar to GP|16417958|gb arabinosidase ARA-1 {Lycopersicon  esculentum}
MNC5692021	weakly similar to UP|Q9FLG1 (Q9FLG1) Beta-xylosidase
MNC5692019	UP|Q8QQ03 (Q8QQ03) CMP190.5bL
MNC5692026	similar to UP|MNS1_YEAST (P32906) Endoplasmic reticulum  mannosyl-oligosaccharide 1
MNC5692023	weakly similar to GP|18491139|gb At2g25910/F17H15.6  {Arabidopsis thaliana}
MNC5691813	similar to UP|ENPL_CATRO (P35016) Endoplasmin homolog  precursor (GRP94 homolog)
MNC5692027	similar to PIR|T49050|T49050 protein kinase C  inhibitor-like protein - Arabidopsis thaliana {Arabidopsis thaliana;} 
MNC5694377	similar to UP|SGPL_ARATH (Q9C509) Sphingosine-1-phosphate  lyase  (SP-lyase) (SPL) (Sphingosine-1-phosphate aldolase) 
MNC5694374	weakly similar to UP|Q852S9 (Q852S9) S-adenosylmethionine  decarboxylase
MNC5694375	weakly similar to UP|Q8MMZ5 (Q8MMZ5) CGMP-dependent protein  kinase
MNC5694376	similar to UP|Q9FJ79 (Q9FJ79) DNA topoisomerase I
MNC5694369	similar to UP|Q8LQU0 (Q8LQU0) OJ1276_B06.30 protein
MNC5694370	similar to UP|VG5Q_MOUSE (Q7TN31) Angiogenic factor VG5Q  (mVG5Q)
MNC5694371	
MNC5694372	
MNC5696030	
MNC5697547	
MNC5698322	
MNC5698321	
MNC5698320	weakly similar to UP|Q6K7F2 (Q6K7F2) Smr (Small MutS Related)  domain-containing protein-like
MNC5698326	
MNC5698325	
MNC5698324	
MNC5698328	
MNC5698327	weakly similar to UP|MDJ1_YEAST (P35191) MDJ1 protein
MNC5692286	homologue to UP|Q7XSA6 (Q7XSA6) OJ000126_13.9 protein
MNC5692283	similar to GP|4585879|gb|A Highly Simlilar to Mlo proteins  {Arabidopsis thaliana}
MNC5692284	
MNC5692281	similar to PIR|T48952|T48952 ribosomal S29-like protein -  Arabidopsis thaliana {Arabidopsis thaliana;} 
MNC5692282	similar to UP|Q941P4 (Q941P4) Zinc transporter protein  ZIP1
MNC5692279	similar to UP|Q6Z402 (Q6Z402) Membrane lipoprotein lipid  attachment site-containing protein-like
MNC5699656	similar to GB|BAC24840.1|25553569|AP002838 ankyrin-like  protein {Oryza sativa (japonica cultivar-group);} 
MNC5692287	
MNC5692288	similar to UP|Q9M3R3 (Q9M3R3) Dehydrin
MNC5694163	weakly similar to UP|Q8S8Z8 (Q8S8Z8) Syringolide-induced  protein B13-1-9
MNC5693022	homologue to UP|RS18_ARATH (P34788) 40S ribosomal protein  S18
MNC5693021	
MNC5693026	similar to UP|Q6IDB1 (Q6IDB1) At5g20165
MNC5693024	homologue to PIR|T09891|T09891 dnaK-type molecular chaperone  T22A6.110 - Arabidopsis thaliana {Arabidopsis thaliana;} 
MNC5693023	
MNC5693028	similar to UP|P92236 (P92236) NADH dehydrogenase subunit F  (Fragment) 
MNC5700979	weakly similar to PIR|T10057|T100 cysteine proteinase  inhibitor (clone JS41) - castor bean
MNC5688608	homologue to UP|Q9SW73 (Q9SW73) NADP-isocitrate  dehydrogenase
MNC5687096	
MNC5700985	
MNC5688602	similar to GB|BAB02785.1|9294523|AB023036 protein transport  protein Sec23 {Arabidopsis thaliana;} 
MNC5700987	weakly similar to UP|Q9FI58 (Q9FI58) Arabidopsis thaliana  genomic DNA
MNC5688600	similar to UP|Q75F20 (Q75F20) AAL092Cp
MNC5688599	similar to GB|AAN64529.1|24797034|BT001138  At5g58299/At5g58299 {Arabidopsis thaliana;} 
MNC5688606	similar to UP|Q9AST6 (Q9AST6) At1g32410/F5D14_6
MNC5688605	homologue to UP|Q9LN13 (Q9LN13) T6D22.2
MNC5688604	
MNC5688603	similar to UP|Q8RWN9 (Q8RWN9) Dihydrolipoamide  acetyltransferase
MNC5697451	similar to UP|Q9XIV1 (Q9XIV1) Cucumis sativus mRNA expressed  in cucumber hypocotyls
MNC5697452	UP|4CL_PINTA (P41636) 4-coumarate--CoA ligase  (4CL)  (4-coumaroyl-CoA synthase) 
MNC5697455	homologue to UP|SODC_PINSY (P24669) Superoxide dismutase  [Cu-Zn]  
MNC5697456	similar to UP|Q9XHL9 (Q9XHL9) Histone H1 WH1B.1
MNC5697453	similar to UP|P93799 (P93799) Dihydroflavonol 4-reductase  
MNC5697454	weakly similar to UP|Q6VAG2 (Q6VAG2) Zinc-finger protein
MNC5689869	
MNC5689871	similar to GB|AAP31963.1|30387595|BT006619 At1g01300  {Arabidopsis thaliana;} 
MNC5689874	similar to UP|Q6UNT2 (Q6UNT2) 60S ribosomal protein L5
MNC5689875	
MNC5694166	similar to UP|O62531 (O62531) CG9388-PA  (Clathrin-associated protein) (LD31377p) (Clathrin-associated adaptor complex AP-1 medium chain)
MNC5691076	similar to UP|Q9VUM1 (Q9VUM1) CG6876-PA (LD41209p)
MNC5701042	similar to UP|Q7XJC6 (Q7XJC6) Callose synthase-like protein  (Fragment)
MNC5687529	similar to UP|Q6RK07 (Q6RK07) UDP-glucose dehydrogenase
MNC5695807	
MNC5688736	
MNC5695805	weakly similar to GB|AAQ65160.1|34365697|BT010537 At4g10500  {Arabidopsis thaliana;} 
MNC5695804	similar to UP|O81334 (O81334) Cystathionine gamma-synthase  
MNC5695801	weakly similar to UP|O04178 (O04178)  Aminoalcoholphosphotransferase
MNC5695802	GB|AAA34124.1|170354|TOBUBI4A pentameric polyubiquitin  {Nicotiana sylvestris;} 
MNC5695800	
MNC5687534	similar to UP|Q9LIR6 (Q9LIR6) Beta-amylase  (AT3g23920/F14O13_11)
MNC5688732	
MNC5696799	similar to UP|WDR5_HUMAN (P61964) WD-repeat protein 5
MNC5696804	
MNC5688729	weakly similar to UP|Q96VQ5 (Q96VQ5) Dgea2p (Fragment)
MNC5696808	similar to GB|AAN64529.1|24797034|BT001138  At5g58299/At5g58299 {Arabidopsis thaliana;} 
MNC5696807	homologue to UP|Q9AXF4 (Q9AXF4) Vacuolar ATPase subunit c
MNC5688730	similar to UP|Q9C5U7 (Q9C5U7) Long-chain acyl-CoA synthetase
MNC5694964	similar to UP|Q8S9J4 (Q8S9J4) AT5g64600/MUB3_12
MNC5694537	homologue to UP|Q9M551 (Q9M551) Polyubiquitin
MNC5694963	homologue to UP|Q9FVG7 (Q9FVG7) S-adenosylmethionine  synthetase  
MNC5694529	weakly similar to GB|AAO39889.1|28372814|BT003661 At5g09570  {Arabidopsis thaliana;} 
MNC5694535	similar to UP|O82230 (O82230) Expressed protein  (At2g24020/T29E15.22)
MNC5694656	emb|X75080.1|PWRRNA Pinus wallichiana 18S rRNA gene
MNC5694655	similar to GB|AAN28766.1|23505813|AY143827 At1g08970/F7G19_16  {Arabidopsis thaliana;} 
MNC5694654	similar to UP|Q9FYV2 (Q9FYV2) Calreticulin
MNC5694652	
MNC5694651	
MNC5694649	UP|Q6RY59 (Q6RY59) Malate dehydrogenase
MNC5694960	weakly similar to UP|Q9FPN4 (Q9FPN4) Flavonoid  3'
MNC5694658	similar to UP|PCNA_DAUCA (Q00268) Proliferating cell  nuclear antigen (PCNA) (Cyclin)
MNC5694657	similar to UP|Q9ARE4 (Q9ARE4) ZF-HD homeobox protein
