MNC5695607	similar to UP|Q6PY84 (Q6PY84) Major ampullate spidroin 1  (Fragment)
MNC5701012	
MNC5695608	
MNC5694252	
MNC5694251	
MNC5694249	
MNC5694256	weakly similar to UP|Q94BZ1 (Q94BZ1) AT5g13750/MXE10_2  (Transporter-like protein)
MNC5694255	homologue to UP|Q7XSA6 (Q7XSA6) OJ000126_13.9 protein
MNC5694254	similar to UP|Q8GSM7 (Q8GSM7) Hydroxycinnamoyl transferase
MNC5694258	weakly similar to UP|Q6K8D7 (Q6K8D7) DNAJ heat shock  N-terminal domain-containing protein-like
MNC5694257	
MNC5690942	similar to GB|AAM98323.1|22655462|AY142059  At1g16810/F17F16.8 {Arabidopsis thaliana;} 
MNC5690941	
MNC5690940	
MNC5690939	weakly similar to UP|P93159 (P93159) Beta-glucan-elicitor  receptor
MNC5690945	weakly similar to UP|Q43589 (Q43589) PAR-1c protein
MNC5690943	similar to UP|Q6WJ05 (Q6WJ05) Central motor kinesin 1
MNC5690948	similar to UP|O23033 (O23033) YUP8H12.2 protein
MNC5690947	similar to UP|Q6H5G3 (Q6H5G3) Hypoxia-responsive protein /  zinc finger (C3HC4-type RING finger) protein-like
MNC5695605	UP|PSAB_PHYPA (Q8MFA2) Photosystem I P700 chlorophyll A  apoprotein A2 (PsaB) (PSI-B)
MNC5698616	
MNC5699950	
MNC5699949	
MNC5692586	
MNC5692585	similar to UP|Q8L5D5 (Q8L5D5) Small heat-shock protein
MNC5692582	
MNC5692581	similar to UP|Q6JB11 (Q6JB11) MEG5
MNC5699958	
MNC5699226	similar to UP|Q94KA9 (Q94KA9) Importin alpha 2
MNC5692587	similar to GB|AAO64834.1|29028910|BT005899 At5g15470  {Arabidopsis thaliana;} 
MNC5687924	
MNC5687923	
MNC5687925	weakly similar to UP|Q6Q796 (Q6Q796) Caffeic acid  O-methyltransferase
MNC5687919	similar to UP|Q9LLZ8 (Q9LLZ8) Glycine-rich protein homolog
MNC5687922	weakly similar to UP|Q6IG02 (Q6IG02) Type II keratin Kb2
MNC5698618	
MNC5691278	weakly similar to UP|Q7Y236 (Q7Y236) MAP kinase-like protein
MNC5697605	similar to UP|Q8LBY1 (Q8LBY1) Hydroxymethyltransferase
MNC5700647	
MNC5695074	
MNC5691269	weakly similar to UP|Q9SGU1 (Q9SGU1) T6H22.7 protein
MNC5697884	weakly similar to UP|PAL1_ARATH (P35510) Phenylalanine  ammonia-lyase 1  
MNC5697886	similar to UP|HXC8_HUMAN (P31273) Homeobox protein Hox-C8  (Hox-3A)
MNC5697885	
MNC5697880	UP|Q9LNG6 (Q9LNG6) F21D18.14
MNC5697879	similar to UP|Q7XXR9 (Q7XXR9) Katanin
MNC5697882	
MNC5692173	similar to UP|Q9M060 (Q9M060) Eukaryotic translation  initiation factor 6 (EIF-6)-like protein (At3g55620)
MNC5695078	weakly similar to UP|IF35_ARATH (O04202) Eukaryotic  translation initiation factor 3 subunit 5 (eIF-3 epsilon) (eIF3 p32 subunit) (eIF3f)
MNC5692174	similar to PIR|T48952|T48952 ribosomal S29-like protein -  Arabidopsis thaliana {Arabidopsis thaliana;} 
MNC5700642	
MNC5691275	
MNC5692169	weakly similar to UP|Q6HI60 (Q6HI60) Alkaline D-peptidase  (D-stereospecific peptide hydrolase)
MNC5691276	weakly similar to UP|Q7XAU6 (Q7XAU6) Class IV chitinase
MNC5700452	
MNC5692171	similar to UP|CH10_BRANA (Q96539) 10 kDa chaperonin (Protein  CPN10) (Protein groES)
MNC5696377	
MNC5696375	similar to UP|Q8LG17 (Q8LG17) Adenine  phosphoribosyltransferase -like protein 
MNC5696373	similar to UP|Q9VAD4 (Q9VAD4) CG7883-PA (HL01112p)  (EIF2B-alpha protein)
MNC5696371	similar to UP|Q8H0M8 (Q8H0M8) Dehydrin (Fragment)
MNC5696372	homologue to UP|Q8VXT0 (Q8VXT0) Translation initiation  factor (EIF-1A)
MNC5696370	similar to UP|O23797 (O23797) Calcium-dependent protein  kinase-related kinase (Fragment)
MNC5692957	similar to UP|Q7MDH3 (Q7MDH3) Sugar phosphate permease
MNC5691996	similar to UP|Q9SXL9 (Q9SXL9) Csf-1 protein (Fragment)
MNC5698135	
MNC5692820	similar to GB|AAT06425.1|46931242|BT012606 At5g53850  {Arabidopsis thaliana;} 
MNC5691995	
MNC5688422	
MNC5691179	similar to UP|Q8RU73 (Q8RU73) Ribose-5-phosphate isomerase  precursor  
MNC5688426	homologue to UP|RS15_PICMA (O65059) 40S ribosomal protein  S15
MNC5688424	homologue to UP|SAHH_TOBAC (P50248) Adenosylhomocysteinase  (S-adenosyl-L-homocysteine hydrolase) (AdoHcyase) (Cytokinin binding protein CBP57) 
MNC5698129	
MNC5687208	
MNC5698130	
MNC5687207	homologue to UP|Q9EQL7 (Q9EQL7) TIS11D insertion variant  (Fragment)
MNC5693851	similar to UP|SUI1_SALBA (O48650) Protein translation factor  SUI1 homolog
MNC5693852	
MNC5693850	weakly similar to UP|Q764C1 (Q764C1) Acid phosphatase  precursor
MNC5693856	similar to UP|U315_ARATH (Q8LFJ5) UPF0315 protein At1g22270
MNC5693854	
MNC5693857	similar to UP|Q8H2B9 (Q8H2B9) 60s acidic ribosomal protein
MNC5693858	similar to UP|Q8PCF8 (Q8PCF8) Oxidoreductase
MNC5690788	similar to UP|Q96332 (Q96332) Glyoxalase II
MNC5696818	weakly similar to GB|AAK55685.1|14190409|AF378882  AT3g60900/T4C21_310 {Arabidopsis thaliana;} 
MNC5689879	
MNC5689881	weakly similar to UP|Q6T2Z3 (Q6T2Z3) Cyclin-dependent kinase  inhibitor 1;1
MNC5691598	
MNC5691597	weakly similar to UP|Q9LH79 (Q9LH79) MtN3-like protein  (AT3g14770/T21E2_2)
MNC5691096	
MNC5691589	
MNC5691591	
MNC5691594	
MNC5691593	
MNC5691596	
MNC5690779	weakly similar to UP|Q9BN24 (Q9BN24) 3'A2rel-related protein
MNC5690782	weakly similar to UP|Q84X60 (Q84X60) Ve resistance gene-like  protein (Fragment)
MNC5691089	
MNC5690781	similar to PIR|H96638|H96638 protein T1F9.20 [imported] -  Arabidopsis thaliana {Arabidopsis thaliana;} 
MNC5690784	similar to UP|KIWI_ARATH (O65154) RNA polymerase II  transcriptional coactivator KIWI
MNC5690783	
MNC5691438	similar to UP|R10B_SCHPO (O74836) 60S ribosomal protein L1-B  (L10a)
MNC5695428	similar to GB|AAQ56831.1|34098897|BT010388 At3g03960  {Arabidopsis thaliana;} 
MNC5695427	similar to UP|RS3A_ARATH (Q42262) 40S ribosomal protein S3a
MNC5695423	similar to UP|Q38921 (Q38921) GTP-binding protein ATGB1  (GTP-binding protein-like) (At5g52210)
MNC5695426	similar to PIR|C86431|C86431 T5I8.5 protein - Arabidopsis  thaliana {Arabidopsis thaliana;} 
MNC5695419	
MNC5695422	
MNC5693217	similar to UP|PSH2_ARATH (Q9SUI6) Photosystem I reaction  center subunit VI-2
MNC5697091	weakly similar to UP|Q9SME7 (Q9SME7) Ribophorin I (Fragment)
MNC5699723	
MNC5699724	
MNC5699721	similar to UP|Q9LSN8 (Q9LSN8) Protein phosphatase 2C-like  protein
MNC5693210	
MNC5699277	
MNC5699278	
MNC5699727	
MNC5693209	
MNC5697093	homologue to UP|Q9ZS52 (Q9ZS52) Glutamine synthetase  
MNC5693211	similar to GB|CAA42234.1|22380|ZMNFYB CAAT-box DNA binding  protein subunit B (NF-YB) {Zea mays;} 
MNC5687358	similar to UP|Q6T7F1 (Q6T7F1) Phosphoribosylaminoimidazole  carboxylase  (Fragment) 
MNC5690737	similar to UP|Q8VXU9 (Q8VXU9) AT3g13440/MRP15_7
MNC5690267	similar to GB|AAO44019.1|28466821|BT004753 At1g76560  {Arabidopsis thaliana;} 
MNC5690729	
MNC5690262	similar to UP|XT1_ARATH (Q9LZJ3) Xyloglucan  6-xylosyltransferase  (AtXT1) 
MNC5690731	
MNC5690733	
MNC5690736	
MNC5700096	
MNC5700095	
MNC5700094	
MNC5700093	
MNC5700092	
MNC5700091	
MNC5700090	
MNC5700089	
MNC5700098	
MNC5695653	similar to UP|Q9LLZ6 (Q9LLZ6) Proline-rich protein
MNC5695020	UP|Q84ZG4 (Q84ZG4) Plant disease resistance  polyprotein-like
MNC5696762	
MNC5695657	
MNC5691457	similar to UP|Q9LVB8 (Q9LVB8) HSR203J protein-like protein
MNC5692731	weakly similar to UP|HMEN_DROME (P02836) Segmentation  polarity homeobox protein engrailed
MNC5692732	similar to UP|P92940 (P92940) CaLB protein
MNC5692729	similar to UP|SEC8_ARATH (Q93YU5) Probable exocyst complex  component Sec8
MNC5692735	similar to UP|Q9SNJ4 (Q9SNJ4) ESTs AU065232(E60855)
MNC5692733	
MNC5692734	weakly similar to UP|Q944I3 (Q944I3) AT3g01400/T13O15_4
MNC5692738	
MNC5695113	similar to UP|O23548 (O23548) CLP proteinase like protein
MNC5700732	weakly similar to UP|Q9SXF2 (Q9SXF2) UDP-glucose
MNC5688892	similar to UP|Q6RW44 (Q6RW44) Ly200 protein
MNC5688891	weakly similar to UP|Q8RX56 (Q8RX56) AT5g06970/MOJ9_14
MNC5688890	weakly similar to UP|Q8S3U2 (Q8S3U2) EDS1-like protein
MNC5688889	similar to UP|O04692 (O04692) DNA-binding protein
MNC5688896	similar to UP|RS3A_ARATH (Q42262) 40S ribosomal protein S3a
MNC5688671	
MNC5688893	
MNC5688897	
MNC5695114	similar to UP|Q84MC1 (Q84MC1) At4g31290
MNC5688678	
MNC5691211	weakly similar to PIR|T48087|T48087 transport inhibitor  response protein TIR1 [imported] - Arabidopsis thaliana {Arabidopsis thaliana;} 
MNC5697689	
MNC5697690	weakly similar to UP|Q9GZ04 (Q9GZ04) LIN-39
MNC5697691	homologue to UP|CAMT_PINTA (Q9ZTT5) Caffeoyl-CoA  O-methyltransferase  (Trans-caffeoyl-CoA 3-O-methyltransferase) (CCoAMT) (CCoAOMT) 
MNC5697692	homologue to GB|AAG40371.1|11762186|AF325019 AT4g27960  {Arabidopsis thaliana;} 
MNC5697693	similar to UP|VATE_CITLI (Q9SWE7) Vacuolar ATP synthase  subunit E  (V-ATPase E subunit) (Vacuolar proton pump E subunit) (CLVE-1) 
MNC5697694	similar to UP|Q8S568 (Q8S568) Catalase
MNC5697695	UP|R15B_PICMA (O65082) 60S ribosomal protein L15-2
MNC5697696	similar to UP|RBS_LARLA (P16031) Ribulose bisphosphate  carboxylase small chain
MNC5697697	weakly similar to UP|Q7XZQ9 (Q7XZQ9) S-adenosylmethionine  decarboxylase proenzyme  
MNC5697698	GB|AAA34124.1|170354|TOBUBI4A pentameric polyubiquitin  {Nicotiana sylvestris;} 
MNC5689858	
MNC5689853	
MNC5689851	
MNC5689852	
MNC5689849	
MNC5689850	weakly similar to UP|O04678 (O04678) Subtilisin-like  protease (P69B protein) 
MNC5687034	homologue to UP|CHSY_PINST (O65872) Chalcone synthase  (Naringenin-chalcone synthase) 
MNC5687029	similar to GB|AAM78044.1|21928031|AY125534  At3g62600/F26K9_30 {Arabidopsis thaliana;} 
MNC5688332	
MNC5694341	similar to UP|Q8LPD2 (Q8LPD2) Protein kinase Ck2 regulatory  subunit 2
MNC5697517	similar to UP|RLA0_MAIZE (O24573) 60S acidic ribosomal protein  P0
MNC5697518	
MNC5697513	similar to UP|PSAG_ARATH (Q9S7N7) Photosystem I reaction  center subunit V
MNC5697514	homologue to UP|Q9ARZ3 (Q9ARZ3) Tubulin beta-4 chain
MNC5697515	homologue to UP|Q6H8J2 (Q6H8J2) 40S ribosomal protein S9
MNC5697516	similar to UP|Q6RW44 (Q6RW44) Ly200 protein
MNC5697509	
MNC5697511	similar to UP|Q6LXD0 (Q6LXD0) Aldehyde dehydrogenase
MNC5697512	similar to UP|R191_ARATH (Q9SGA6) 40S ribosomal protein S19-1
MNC5701069	
MNC5691491	
MNC5701072	
MNC5701073	
MNC5700570	
MNC5698832	
MNC5698830	
MNC5698834	
MNC5698838	
MNC5687436	similar to UP|Q8LB46 (Q8LB46) Light induced protein like
MNC5695022	
MNC5694848	
MNC5694841	similar to GB|AAP13377.1|30023688|BT006269 At5g10480  {Arabidopsis thaliana;} 
MNC5694839	similar to UP|Q8RZU5 (Q8RZU5) MCT-1 protein-like
MNC5694840	homologue to UP|Q8VZH7 (Q8VZH7) Cinnamoyl-CoA reductase  
MNC5694845	UP|Q9ZN73 (Q9ZN73) MelC1
MNC5694846	
MNC5690378	weakly similar to UP|Q94II2 (Q94II2) ERD4 protein  (Fragment)
MNC5687526	
MNC5698744	
MNC5698746	
MNC5698740	similar to UP|Q93YG9 (Q93YG9) Insulin degrading enzyme
MNC5698741	
MNC5696746	similar to UP|Q9SXG0 (Q9SXG0) F1F0-ATPase inhibitor protein
MNC5696745	weakly similar to UP|NAS_LYCES (Q9XGI7) Nicotianamine  synthase (S-adenosyl-L-methionine
MNC5696743	
MNC5696740	
MNC5696739	homologue to UP|O64402 (O64402) Endo-beta-1
MNC5699150	
MNC5699152	
MNC5699151	
MNC5699154	
MNC5699414	
MNC5699416	
MNC5699410	
MNC5699409	
MNC5699412	
MNC5699418	
MNC5688334	
MNC5696812	
MNC5696810	
MNC5694014	UP|Q9CVG5 (Q9CVG5) Mus musculus adult male small intestine  cDNA
MNC5694013	homologue to UP|O65066 (O65066) GASA5-like protein
MNC5694016	weakly similar to UP|Q93V78 (Q93V78) Thiol methyltransferase  1
MNC5694015	
MNC5694010	weakly similar to UP|Q6I681 (Q6I681) Cytochrome b561
MNC5694009	similar to UP|Q8S9K9 (Q8S9K9) AT4g03420/F9H3_4
MNC5694011	similar to UP|Q8LA93 (Q8LA93) 60S ribosomal protein L4-B  (L1)
MNC5694018	similar to UP|Q94JW0 (Q94JW0) AT3g58180/F9D24_90
MNC5694017	
MNC5687534	
MNC5690431	
MNC5696847	similar to UP|Q8LJR4 (Q8LJR4) Syntaxin
MNC5690430	weakly similar to UP|C71P_ARATH (Q9STK8) Cytochrome P450 71A25  
MNC5690429	homologue to GB|AAC28211.1|3377838|T24H24 T24H24.20  {Arabidopsis thaliana;} 
MNC5696817	
MNC5690420	
MNC5690435	similar to UP|Q7T5C0 (Q7T5C0) RNA-binding tegument protein
MNC5690036	similar to UP|Q8LD39 (Q8LD39) Ribsomal protein-like  (At5g09770)
MNC5700687	homologue to UP|Q9FKB0 (Q9FKB0) Sm-like protein
MNC5695111	
MNC5690030	homologue to UP|RS15_PICMA (O65059) 40S ribosomal protein  S15
MNC5700679	
MNC5691310	
MNC5695117	
MNC5691312	similar to UP|Q8LL12 (Q8LL12) EDS1
MNC5689161	
MNC5693688	similar to UP|Q9LUL9 (Q9LUL9) Arabidopsis thaliana genomic  DNA
MNC5693685	homologue to UP|Q9LLZ9 (Q9LLZ9) Adhesive/proline-rich  protein homolog
MNC5693684	
MNC5693683	
MNC5693682	weakly similar to GB|AAP21218.1|30102600|BT006410 At3g55605  {Arabidopsis thaliana;} 
MNC5693680	similar to PIR|G71407|G71407 transcription factor
MNC5693679	homologue to GB|AAD39655.1|5103825|F9L1 ESTs gb|AA650895
MNC5693539	similar to UP|Q84QD6 (Q84QD6) Avr9/Cf-9 rapidly elicited  protein 284
MNC5695118	similar to UP|Q84KA8 (Q84KA8) Signal peptidase protein-like  protein
MNC5693541	
MNC5693542	similar to PIR|T00593|T02480 sec13-related protein At2g30050  - Arabidopsis thaliana {Arabidopsis thaliana;} 
MNC5693547	homologue to UP|O64410 (O64410) Cytochrome P450 monooxygenase  (Fragment)
MNC5693548	similar to UP|Q87YF3 (Q87YF3) MotA/TolQ/ExbB proton channel  family protein
MNC5689166	similar to GB|AAL90913.1|19699093|AY090251  AT4g35870/F4B14_140 {Arabidopsis thaliana;} 
MNC5689654	similar to UP|Q7XYT3 (Q7XYT3) Auxin-induced protein 4
MNC5689656	homologue to UP|RL1X_ORYSA (Q943F3) 60S ribosomal protein  L18a
MNC5689649	
MNC5689650	
MNC5689657	
MNC5697276	
MNC5695697	
MNC5695698	similar to UP|RLA1_MAIZE (P52855) 60S acidic ribosomal  protein P1 (L12)
MNC5695917	
MNC5695689	
MNC5695695	homologue to UP|BAS1_ARATH (Q96291) 2-cys peroxiredoxin BAS1
MNC5695693	similar to UP|Q9FZQ8 (Q9FZQ8) P10.1
MNC5695694	similar to UP|Q9ZTM9 (Q9ZTM9) PGPS/D10
MNC5691765	similar to UP|O81955 (O81955) PP1A protein 
MNC5691763	
MNC5691764	
MNC5691761	similar to UP|Q9LV44 (Q9LV44) Similarity to signal peptidase
MNC5691759	
MNC5697725	UP|R13A_PICMA (O65055) 60S ribosomal protein L13a
MNC5700467	weakly similar to UP|Q6Z330 (Q6Z330) Zinc finger-like
MNC5693317	weakly similar to GB|AAL16135.1|16226325|AF428303  AT3g05910/F2O10_3 {Arabidopsis thaliana;} 
MNC5693318	homologue to UP|MT3_PICGL (Q40854) Metallothionein-like  protein EMB30
MNC5693315	similar to UP|Q94IC3 (Q94IC3) Peroxisome type ascorbate  peroxidase
MNC5693313	weakly similar to UP|O04894 (O04894) Transaldolase  
MNC5693314	weakly similar to UP|Q7XA91 (Q7XA91) At3g27960
MNC5693311	homologue to GB|AAM66131.1|21595784|AY088602 DNA-directed  RNA polymerase II subunit-like protein {Arabidopsis thaliana;} 
MNC5693310	weakly similar to UP|Q9LTM8 (Q9LTM8) Gb|AAD31066.1
MNC5691453	
MNC5692388	similar to UP|Q84TG4 (Q84TG4) At5g26830/F2P16_90
MNC5692387	similar to UP|Q8BU53 (Q8BU53) Mus musculus 2 days pregnant  adult female oviduct cDNA
MNC5692382	similar to UP|Q8S3L1 (Q8S3L1) Glutaredoxin
MNC5692381	weakly similar to UP|AAT_BACY2 (P23034) Aspartate  aminotransferase  (Transaminase A) (ASPAT) 
MNC5692380	similar to UP|Q9ZVV0 (Q9ZVV0) T5A14.5 protein
MNC5692379	similar to UP|O22617 (O22617) Dihydroflavonol 4-reductase
MNC5692384	
MNC5692383	similar to UP|Q6SJP5 (Q6SJP5) Sucrose synthase  
MNC5687471	
MNC5701017	weakly similar to UP|Q8S148 (Q8S148) VsaA-like protein
MNC5694238	
MNC5694237	weakly similar to GB|AAP21319.1|30102802|BT006511 At5g22280  {Arabidopsis thaliana;} 
MNC5687698	
MNC5690923	similar to UP|O22523 (O22523) DNA-binding protein GBP16
MNC5690926	
MNC5690925	weakly similar to UP|Q9FII5 (Q9FII5) Receptor protein  kinase-like protein
MNC5690920	weakly similar to GB|AAQ22662.1|33589792|BT010193 At1g66080  {Arabidopsis thaliana;} 
MNC5690919	
MNC5690922	weakly similar to UP|Q6VBJ3 (Q6VBJ3) Epa4p
MNC5690928	similar to UP|Q7XA76 (Q7XA76) At5g58375
MNC5690927	similar to GB|AAM97131.1|22531255|AY136466  ribonucleoprotein-like {Arabidopsis thaliana;} 
MNC5689310	
MNC5692527	similar to UP|KAPP_ARATH (P46014) Kinase associated protein  phosphatase  
MNC5692526	
MNC5692525	similar to UP|Q9FKR4 (Q9FKR4) Emb|CAB41546.1|
MNC5692524	GB|AAB90140.1|2649486|AE001027 A. fulgidus predicted coding  region AF1119 {Archaeoglobus fulgidus DSM 4304;} 
MNC5692523	similar to UP|HAT5_ARATH (Q02283) Homeobox-leucine zipper  protein HAT5 (HD-ZIP protein 5) (HD-ZIP protein ATHB-1)
MNC5692522	
MNC5692521	
MNC5692520	weakly similar to UP|Q9FKW9 (Q9FKW9) Alpha-mannosidase
MNC5692519	
MNC5687948	
MNC5690558	similar to UP|PME2_CITSI (O04887) Pectinesterase 2  precursor  (Pectin methylesterase) (PE) 
MNC5695023	similar to UP|Q9SBM1 (Q9SBM1) Hydroxyproline-rich  glycoprotein DZ-HRGP precursor
MNC5697828	similar to UP|Q9FX58 (Q9FX58) T6J4.14 protein
MNC5697827	homologue to UP|ATP2_NICPL (P17614) ATP synthase beta chain
MNC5688682	
MNC5697822	similar to UP|Q93YZ5 (Q93YZ5) AT5g51550/K17N15_10
MNC5697821	homologue to UP|Q93XB1 (Q93XB1) Alpha tubulin subunit
MNC5697820	homologue to UP|Q70XK1 (Q70XK1) ADP-ribosylation factor 1-like  protein
MNC5697826	similar to UP|Q39800 (Q39800) Delta-tonoplast intrinsic  protein
MNC5697825	homologue to UP|Q71F44 (Q71F44) Eukaryotic translation  initiation factor 5A isoform VIII (Fragment)
MNC5697824	homologue to UP|TCTP_PSEMZ (Q9ZRX0) Translationally controlled  tumor protein homolog (TCTP)
MNC5697823	similar to UP|Q8LPS8 (Q8LPS8) AT3g23810/MYM9_15
MNC5697943	
MNC5697946	
MNC5697939	
MNC5697940	
MNC5691130	
MNC5697941	
MNC5697942	
MNC5700188	
MNC5697132	similar to UP|V0D1_ARATH (Q9LJI5) Probable vacuolar ATP  synthase subunit d 1  (V-ATPase d subunit 1) (Vacuolar proton pump d subunit 1) 
MNC5700187	
MNC5697947	
MNC5697948	
MNC5690010	
MNC5690009	weakly similar to UP|Q84XT1 (Q84XT1) Anthocyanidin  reductase
MNC5690011	similar to UP|O04944 (O04944) Alpha-galactosidase  (Fragment) 
MNC5688487	homologue to UP|Q9AUI2 (Q9AUI2) Laccase
MNC5690013	
MNC5690016	weakly similar to UP|Q9ZRV5 (Q9ZRV5) Basic blue copper  protein
MNC5690017	
MNC5688485	weakly similar to UP|Q766C3 (Q766C3) Aspartic proteinase  nepenthesin I
MNC5688486	
MNC5688479	similar to UP|Q9PFI6 (Q9PFI6) 3-oxoacyl-[ACP] reductase
MNC5688480	
MNC5688481	
MNC5688482	homologue to UP|Q9EQL7 (Q9EQL7) TIS11D insertion variant  (Fragment)
MNC5692859	similar to UP|CAMT_PINTA (Q9ZTT5) Caffeoyl-CoA  O-methyltransferase  (Trans-caffeoyl-CoA 3-O-methyltransferase) (CCoAMT) (CCoAOMT) 
MNC5692860	
MNC5693874	
MNC5693876	similar to GB|AAM67289.1|21618239|AY084743 DNA directed RNA  polymerase II polypeptide K {Arabidopsis thaliana;} 
MNC5693869	
MNC5693870	weakly similar to UP|NL41_HORVU (Q43767) Nonspecific  lipid-transfer protein 4.1 precursor (LTP 4.1) (CW21) (CW-21)
MNC5693871	similar to UP|O80644 (O80644) Expressed protein
MNC5693872	
MNC5693877	
MNC5693878	similar to UP|Q9FKY1 (Q9FKY1) Similarity to ribonucleoprotein  F
MNC5691549	
MNC5691552	homologue to UP|Q40850 (Q40850) Seed storage protein
MNC5695485	weakly similar to UP|Q94A91 (Q94A91) AT5g52420/K24M7_17
MNC5695484	similar to UP|Q9LSW2 (Q9LSW2) Actin-like protein  (AT5g43500/MWF20_22)
MNC5695482	weakly similar to UP|Q94EI3 (Q94EI3) AT5g17550/K10A8_30
MNC5695480	similar to UP|O24457 (O24457) Pyruvate dehydrogenase E1 alpha  subunit  (At1g01090/T25K16_8) 
MNC5695488	similar to UP|O65923 (O65923) Dormancy-associated protein  (At1g28330/F3H9_1)
MNC5695487	weakly similar to UP|Q9SHQ7 (Q9SHQ7) F1K23.5
MNC5688844	weakly similar to UP|Q9SQ57 (Q9SQ57) Caleosin
MNC5699115	UP|2SSL_PICGL (P26986) 2S seed storage-like protein  precursor
MNC5699113	
MNC5699114	UP|Q6T659 (Q6T659) Polyprotein (Fragment)
MNC5699109	homologue to UP|Q7LZB3 (Q7LZB3) Protamine
MNC5699110	
MNC5696567	similar to UP|Q6K1Q5 (Q6K1Q5) Glycolipid transfer  protein-like
MNC5688839	weakly similar to UP|Q9SHJ3 (Q9SHJ3) F12K11.17
MNC5699117	weakly similar to UP|Q9LFW4 (Q9LFW4) PCMP-H2 protein  (Fragment)
MNC5694472	
MNC5694471	
MNC5694470	
MNC5694469	similar to UP|R26B_ARATH (Q9FJX2) 60S ribosomal protein  L26B
MNC5694476	
MNC5694475	similar to GB|BAB01914.1|9294011|AP001307 casein kinase-like  protein {Arabidopsis thaliana;} 
MNC5694474	weakly similar to UP|Q8VZH2 (Q8VZH2) AT4g33090/F4I10_20  (Aminopeptidase M)
MNC5694478	similar to GB|AAB86938.1|2642215|AF030386 NOI protein  {Arabidopsis thaliana;} 
MNC5694212	weakly similar to UP|O65102 (O65102) Xyloglucan  endotransglycosylase precursor (Fragment)
MNC5699292	
MNC5699290	
MNC5699298	
MNC5687331	weakly similar to UP|Q8VZH8 (Q8VZH8) AT4g30550/F17I23_110
MNC5687334	
MNC5694039	
MNC5690247	similar to UP|Q9LK42 (Q9LK42) Emb|CAB10188.1
MNC5690248	similar to UP|Q8HWA9 (Q8HWA9) Mus musculus 0 day neonate  cerebellum cDNA
MNC5694043	similar to UP|Q9LW68 (Q9LW68) Gb|AAC63835.1
MNC5694044	similar to UP|Q38949 (Q38949) Rof1 
MNC5690243	similar to UP|Q94FT5 (Q94FT5) Pectate lyase (Fragment)
MNC5690244	
MNC5690246	
MNC5690239	
MNC5690240	similar to UP|Q9ZS53 (Q9ZS53) Apgm protein  
MNC5690241	similar to UP|Q9M0X6 (Q9M0X6) Kinesin-like protein
MNC5690752	homologue to UP|Q43025 (Q43025) Alcohol dehydrogenase  (Fragment) 
MNC5690749	similar to UP|Q8L7T3 (Q8L7T3) Ubiquitin-conjugating enzyme  (At1g50490)
MNC5690750	similar to UP|O65010 (O65010) Germin-like protein
MNC5690756	
MNC5690753	
MNC5701027	
MNC5700074	
MNC5701025	
MNC5690758	similar to UP|Q9W261 (Q9W261) CG10955-PA
MNC5700070	
MNC5700069	
MNC5700072	
MNC5701019	
MNC5688179	homologue to emb|AJ271027.1|SGI271027 Sequoiadendron giganteum  partial 25S rRNA gene
MNC5701659	
MNC5689192	similar to GB|AAF14230.1|6492239|AF109182 magnesium/proton  exchanger AtMHX {Arabidopsis thaliana;} 
MNC5689191	similar to UP|O22110 (O22110) Lipid transfer protein
MNC5689190	similar to UP|Q845Z9 (Q845Z9) Chitinase IS
MNC5689189	weakly similar to UP|Q8S0P2 (Q8S0P2) Ribosomal protein  L28-like
MNC5689195	
MNC5689194	
MNC5689193	
MNC5689198	
MNC5692793	
MNC5692795	similar to UP|O65449 (O65449) Pectinesterase like protein  (At4g22010)
MNC5692796	similar to UP|O23960 (O23960) Biotin carboxylase precursor  (Acetyl-CoA carboxylase)  
MNC5692789	similar to UP|Q9AUI5 (Q9AUI5) Laccase
MNC5692790	weakly similar to UP|Q9FVJ2 (Q9FVJ2) Ornithine  aminotransferase
MNC5692797	
MNC5689924	
MNC5689847	
MNC5688697	weakly similar to UP|Q9M9E8 (Q9M9E8) F3F9.18
MNC5691848	
MNC5688870	similar to GB|AAO44047.1|28466877|BT004781 At2g39020  {Arabidopsis thaliana;} 
MNC5688872	
MNC5691841	similar to UP|Q8LNZ1 (Q8LNZ1) Mitochondrial uncoupling  protein
MNC5691840	
MNC5691839	
MNC5688696	
MNC5691843	
MNC5693108	
MNC5697147	weakly similar to UP|Q966Y9 (Q966Y9) Glutathione peroxidase
MNC5697148	weakly similar to PDB|2CBP.0|2094888|2CBP Cucumber Basic  Protein
MNC5697677	similar to PRF|1909359B.0|445613|1909359B ribosomal protein  L7. {Solanum tuberosum;} 
MNC5697678	phosphoglycerate kinase [Picea mariana]  
MNC5697143	similar to UP|Q8LDT6 (Q8LDT6)  Dolichyl-di-phosphooligosaccharide-protein glycotransferase (Oligosaccharyltransferase)-like
MNC5697144	similar to UP|Q9SSS7 (Q9SSS7) F6D8.2 protein (At1g52730)
MNC5697673	
MNC5697674	Picea abies microsatellite RNA
MNC5697139	similar to UP|Q9ZSE0 (Q9ZSE0) PrMC3
MNC5697672	homologue to UP|Q8L7J5 (Q8L7J5) Pyruvate kinase  
MNC5697669	UP|Q9AV77 (Q9AV77) 60S ribosomal protein L17
MNC5697142	similar to GB|AAA32866.1|166867|ATHRPS11A ribosomal protein  S11 (probable start codon at bp 67) {Arabidopsis thaliana;} 
MNC5691042	
